date,latitude,longitude,timezone,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMinTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,offset
2008-12-08,37.869,-122.2704,America/Los_Angeles,1228723200,Mostly cloudy until afternoon.,partly-cloudy-day,1228749261,1228783876,0.36,0,0,0,49.93,1228780800,43.29,1228827600,49.93,1228780800,43.29,1228827600,41.14,0.81,1019.23,1.31,10.67,1228766400,8,0.61,2,1228762800,8.12,44.17,1228802400,49.93,1228802400,43.6,1228766400,49.93,1228780800,-8
2008-12-09,37.869,-122.2704,America/Los_Angeles,1228809600,Clear throughout the day.,clear-day,1228835709,1228870281,0.39,0,0,0,53.5,1228863600,42.42,1228917600,53.5,1228863600,40.99,1228917600,35.46,0.64,1024.66,3.08,15.3,1228852800,47,0.03,2,1228849200,8.99,43.29,1228827600,53.5,1228827600,43.29,1228827600,53.5,1228863600,-8
2008-12-10,37.869,-122.2704,America/Los_Angeles,1228896000,Clear throughout the day.,clear-day,1228922155,1228956688,0.43,0,0,0,60.06,1228950000,44.62,1229007600,60.06,1228950000,44.62,1229007600,36.62,0.62,1027.52,2.14,11.9,1228921200,53,0.04,2,1228935600,7.47,42.42,1228917600,60.06,1228917600,40.99,1228917600,60.06,1228950000,-8
2008-12-11,37.869,-122.2704,America/Los_Angeles,1228982400,Partly cloudy until evening.,partly-cloudy-day,1229008601,1229043097,0.46,0,0,0,59.54,1229032800,43.52,1229097600,59.54,1229032800,43.52,1229097600,36.51,0.59,1020.37,1.53,9.43,1229025600,358,0.15,2,1229022000,8.6,44.62,1229007600,59.54,1229007600,44.62,1229007600,59.54,1229032800,-8
2008-12-12,37.869,-122.2704,America/Los_Angeles,1229068800,Partly cloudy throughout the day.,partly-cloudy-day,1229095044,1229129508,0.51,0,0,0,57.32,1229119200,43.83,1229184000,57.32,1229119200,40.28,1229184000,42.57,0.77,1013.67,2.35,14.49,1229151600,274,0.51,2,1229108400,6.72,43.52,1229097600,57.32,1229097600,43.52,1229097600,57.32,1229119200,-8
2008-12-13,37.869,-122.2704,America/Los_Angeles,1229155200,"Partly cloudy starting in the afternoon, continuing until evening.",partly-cloudy-day,1229181487,1229215921,0.54,0.0003,0.0025,0.25,50.25,1229198400,39.55,1229263200,50.25,1229198400,38.85,1229245200,34.84,0.63,1011.98,6.93,22.59,1229162400,286,0.3,2,1229194800,10,42,1229238000,52.14,1229238000,39.18,1229234400,52.14,1229155200,-8
2008-12-14,37.869,-122.2704,America/Los_Angeles,1229241600,"Rain starting in the afternoon, continuing until evening.",rain,1229267928,1229302336,0.58,0.0179,0.0717,0.82,47.2,1229292000,42.84,1229346000,44.47,1229292000,41.03,1229331600,37.7,0.81,1012.2,3.02,13.31,1229299200,178,0.71,2,1229281200,9.27,39.55,1229263200,47.2,1229263200,38.85,1229245200,44.47,1229292000,-8
2008-12-15,37.869,-122.2704,America/Los_Angeles,1229328000,Mostly cloudy throughout the day.,partly-cloudy-day,1229354367,1229388753,0.62,0.0074,0.0268,0.73,48.26,1229371200,38.58,1229425200,45.85,1229371200,38.58,1229425200,38.06,0.81,1009.29,3.07,15.87,1229382000,231,0.69,2,1229367600,9.97,38.88,1229410800,48.26,1229410800,38.88,1229410800,45.85,1229371200,-8
2008-12-16,37.869,-122.2704,America/Los_Angeles,1229414400,Mostly cloudy throughout the day.,partly-cloudy-day,1229440804,1229475172,0.65,0.0054,0.0294,0.62,41.5,1229457600,36.13,1229526000,39.35,1229446800,36.13,1229526000,35.38,0.84,1015.46,3.17,13.23,1229464800,53,0.82,2,1229454000,9.75,38.58,1229425200,41.5,1229425200,35.31,1229468400,39.43,1229497200,-8
2008-12-17,37.869,-122.2704,America/Los_Angeles,1229500800,Clear throughout the day.,clear-day,1229527240,1229561593,0.69,0,0,0,50.09,1229554800,37.62,1229598000,50.09,1229554800,37.62,1229598000,28.1,0.6,1015.98,1.38,9.46,1229544000,321,0.06,2,1229540400,10,36.13,1229526000,50.09,1229526000,36.13,1229526000,50.09,1229554800,-8
2008-12-18,37.869,-122.2704,America/Los_Angeles,1229587200,Mostly cloudy throughout the day.,partly-cloudy-night,1229613675,1229648015,0.73,0.0018,0.0105,0.33,51.59,1229637600,47.76,1229702400,51.59,1229637600,45.8,1229670000,36.48,0.72,1019.26,3.12,14.78,1229666400,191,0.51,2,1229626800,10,37.62,1229598000,51.59,1229598000,37.62,1229598000,51.59,1229637600,-8
2008-12-19,37.869,-122.2704,America/Los_Angeles,1229673600,Light rain in the morning.,rain,1229700108,1229734440,0.76,0.0071,0.0477,0.8,52.22,1229724000,36.38,1229785200,52.22,1229724000,36.38,1229785200,41.27,0.78,1026.3,2.99,14.87,1229680800,249,0.62,2,1229713200,9.84,40.93,1229756400,52.22,1229756400,40.93,1229756400,52.22,1229724000,-8
2008-12-20,37.869,-122.2704,America/Los_Angeles,1229760000,Partly cloudy starting in the afternoon.,partly-cloudy-night,1229786538,1229820867,0.79,0,0.0002,0,49.98,1229814000,43.12,1229839200,49.98,1229814000,43.12,1229839200,32.94,0.69,1027.78,1.15,6.16,1229810400,350,0.19,2,1229799600,10,36.38,1229785200,49.98,1229785200,36.38,1229785200,49.98,1229814000,-8
2008-12-21,37.869,-122.2704,America/Los_Angeles,1229846400,Light rain in the evening.,rain,1229872968,1229907296,0.83,0.0093,0.0233,0.73,48.24,1229914800,42.53,1229958000,46.57,1229914800,42.53,1229958000,40,0.8,1019.39,1.76,11.28,1229925600,155,0.85,2,1229886000,7.61,43.37,1229846400,49.35,1229846400,43.37,1229846400,49.35,1229922000,-8
2008-12-22,37.869,-122.2704,America/Los_Angeles,1229932800,Mostly cloudy throughout the day.,partly-cloudy-night,1229959395,1229993726,0.86,0.0011,0.0069,0.35,50.81,1229983200,40.79,1230048000,50.81,1229983200,40.79,1230048000,40.48,0.79,1012.36,4,15.86,1229940000,267,0.59,2,1229972400,10,42.53,1229958000,50.81,1229958000,42.53,1229958000,50.81,1229983200,-8
2008-12-23,37.869,-122.2704,America/Los_Angeles,1230019200,Mostly cloudy throughout the day.,partly-cloudy-day,1230045821,1230080158,0.89,0.0013,0.0101,0.39,50.01,1230073200,45.04,1230112800,50.01,1230073200,42.71,1230116400,38.61,0.77,1013.57,0.69,6.73,1230022800,204,0.77,2,1230058800,10,40.79,1230048000,50.01,1230048000,40.79,1230048000,50.01,1230073200,-8
2008-12-24,37.869,-122.2704,America/Los_Angeles,1230105600,Rain overnight.,rain,1230132244,1230166592,0.92,0.0102,0.0206,0.7,50.24,1230163200,46.25,1230220800,50.24,1230163200,41.84,1230220800,43.37,0.85,1010.38,3.12,18.39,1230188400,112,1,2,1230148800,9.51,45.04,1230112800,50.87,1230112800,42.71,1230116400,50.87,1230188400,-8
2008-12-25,37.869,-122.2704,America/Los_Angeles,1230192000,Rain in the morning.,rain,1230218666,1230253028,0.95,0.0137,0.0728,0.81,49.09,1230242400,37.57,1230307200,44.51,1230242400,35.75,1230303600,38.58,0.74,1008.79,7.47,23.25,1230238800,278,0.6,2,1230231600,9.5,43.03,1230264000,51.52,1230264000,38.57,1230271200,51.52,1230195600,-8
2008-12-26,37.869,-122.2704,America/Los_Angeles,1230278400,Mostly cloudy overnight.,partly-cloudy-night,1230305086,1230339465,0.98,0,0,0,50.3,1230328800,38.66,1230390000,50.3,1230328800,38.66,1230390000,30.66,0.62,1023.49,2.42,14.6,1230278400,319,0.07,2,1230318000,10,37.57,1230307200,50.3,1230307200,35.75,1230303600,50.3,1230328800,-8
2008-12-27,37.869,-122.2704,America/Los_Angeles,1230364800,Mostly cloudy throughout the day.,partly-cloudy-day,1230391504,1230425904,0.01,0,0,0,52.25,1230415200,45.64,1230480000,52.25,1230415200,45.64,1230480000,37.5,0.74,1029.09,0.52,5.71,1230411600,179,0.62,2,1230404400,10,38.66,1230390000,52.25,1230390000,38.66,1230390000,52.25,1230415200,-8
2008-12-28,37.869,-122.2704,America/Los_Angeles,1230451200,Partly cloudy until evening.,partly-cloudy-day,1230477920,1230512345,0.04,0,0,0,56,1230501600,44.08,1230566400,56,1230501600,44.08,1230566400,43.31,0.78,1028,0.29,5.32,1230501600,95,0.6,2,1230490800,10,45.64,1230480000,56,1230480000,45.64,1230480000,56,1230501600,-8
2008-12-29,37.869,-122.2704,America/Los_Angeles,1230537600,Partly cloudy until evening.,partly-cloudy-day,1230564334,1230598788,0.07,0,0,0,59.5,1230591600,44.4,1230652800,59.5,1230591600,44.4,1230652800,44.29,0.81,1025.17,1.27,6.85,1230588000,322,0.37,2,1230577200,8.09,44.08,1230566400,59.5,1230566400,44.08,1230566400,59.5,1230591600,-8
2008-12-30,37.869,-122.2704,America/Los_Angeles,1230624000,Partly cloudy until afternoon.,partly-cloudy-day,1230650746,1230685231,0.1,0,0.0003,0,53.87,1230674400,41,1230739200,53.87,1230674400,41,1230739200,42.55,0.83,1023.01,1.89,8.38,1230670800,3,0.32,2,1230663600,6.54,43.05,1230706800,53.87,1230706800,43.05,1230706800,53.87,1230674400,-8
2008-12-31,37.869,-122.2704,America/Los_Angeles,1230710400,Foggy until afternoon.,fog,1230737157,1230771677,0.13,0,0.0004,0,50.86,1230764400,42.8,1230822000,50.86,1230764400,42.02,1230814800,41.6,0.88,1023.53,1.23,6.84,1230768000,341,0.89,2,1230750000,2.68,41,1230739200,50.86,1230739200,41,1230739200,50.86,1230764400,-8
